x,y,z,cluster
0.904,0.181,0.522,3
0.452,0.076,0.369,0
0.419,0.084,0.311,0
0.473,0.676,0.733,2
0.741,1.029,0.52,2
0.938,0.291,0.618,3
0.498,0.027,0.286,0
0.918,0.214,0.497,1
1.009,0.227,0.541,3
0.049,0.744,0.483,2
0.056,0.843,0.415,2
0.946,0.209,0.579,3
0.44,0.077,0.297,0
0.87,0.257,0.567,3
0.809,0.232,0.398,1
0.771,0.961,0.517,2
0.029,0.796,0.464,2
0.436,0.019,0.301,0
0.062,0.806,0.389,2
0.46,0.052,0.257,0
0.906,0.163,0.532,3
0.508,0.717,0.758,2
0.814,1.011,0.548,2
0.032,0.751,0.446,2
0.771,0.954,0.525,2
0.954,0.218,0.553,3
0.926,0.05,0.587,4
0.895,0.229,0.402,1
0.48,0.665,0.869,2
0.384,0.09,0.283,0
0.484,0.118,0.294,0
0.033,0.796,0.428,2
0.926,0.038,0.556,4
0.535,0.095,0.253,0
0.035,0.822,0.43,2
0.737,0.892,0.553,2
0.887,0.2,0.493,1
0.497,0.018,0.296,0
0.956,0.058,0.593,4
0.453,0.671,0.826,2
0.551,0.642,0.803,2
0.412,0.108,0.352,0
0.911,0.254,0.442,1
0.451,0.69,0.841,2
0.057,0.766,0.383,2
0.014,0.853,0.474,2
0.768,0.991,0.512,2
0.1,0.81,0.392,2
0.714,0.983,0.55,2
0.521,0.719,0.778,2
0.794,1.078,0.527,2
0.543,0.12,0.248,0
0.924,0.027,0.599,4
0.626,0.671,0.793,2
0.881,0.157,0.416,1
0.509,0.653,0.813,2
0.373,0.081,0.306,0
0.063,0.766,0.388,2
0.915,0.038,0.567,4
0.77,0.937,0.536,2
0.988,0.172,0.429,1
0.481,0.693,0.825,2
0.443,0.731,0.792,2
0.953,0.205,0.514,3
0.924,0.027,0.648,4
1.009,0.268,0.57,3
0.347,0.042,0.234,0
0.745,1.015,0.547,2
0.953,0.064,0.594,4
0.912,0.006,0.62,4
0.105,0.736,0.375,2
0.938,0.249,0.5,3
0.759,0.987,0.562,2
0.521,0.127,0.234,0
0.51,0.652,0.792,2
0.923,0.024,0.635,4
0.656,0.973,0.487,2
0.947,0.308,0.564,3
0.52,0.711,0.779,2
0.925,0.182,0.486,1
0.452,0.646,0.838,2
0.748,0.973,0.522,2
0.685,0.903,0.571,2
0.39,0.025,0.27,0
0.038,0.794,0.483,2
0.102,0.689,0.502,2
0.951,0.033,0.618,4
0.908,0.011,0.529,4
0.083,0.781,0.465,2
0.85,0.206,0.426,1
0.393,0.02,0.264,0
0.645,1.029,0.518,2
0.429,0.13,0.313,0
0.74,0.962,0.533,2
0.932,0.258,0.499,3
0.527,0.724,0.777,2
0.907,0.005,0.655,4
0.907,0.028,0.633,4
0.094,0.743,0.476,2
0.413,0.138,0.278,0
0.49,0.734,0.82,2
0.775,1.011,0.517,2
0.839,0.259,0.499,1
0.089,0.747,0.415,2
0.05,0.782,0.414,2
0.731,0.998,0.586,2
0.516,0.051,0.281,0
0.732,0.973,0.57,2
0.502,0.026,0.269,0
0.418,0.051,0.259,0
0.906,0.226,0.525,3
0.985,0.185,0.473,1
0.946,0.034,0.601,4
0.52,0.691,0.804,2
0.625,0.953,0.532,2
0.822,0.159,0.467,1
0.582,0.691,0.788,2
0.445,0.118,0.268,0
0.966,0.175,0.557,3
0.724,0.995,0.61,2
0.072,0.77,0.42,2
0.966,0.059,0.643,4
0.396,0.08,0.281,0
0.957,0.176,0.487,1
0.515,0.048,0.225,0
0.39,0.028,0.302,0
0.683,0.955,0.475,2
0.974,0.181,0.49,3
0.856,0.066,0.612,4
0.62,0.975,0.53,2
0.953,0.295,0.515,3
0.051,0.766,0.415,2
0.876,0.014,0.551,4
0.508,0.035,0.164,0
0.879,0.203,0.534,3
0.976,0.222,0.419,1
0.402,0.036,0.366,0
0.898,0.197,0.48,1
0.939,0.054,0.645,4
0.521,0.68,0.801,2
0.352,0.07,0.266,0
0.065,0.777,0.417,2
0.902,0.291,0.445,1
0.901,0.253,0.462,1
0.054,0.798,0.515,2
0.039,0.792,0.486,2
0.934,0.018,0.713,4
0.436,0.023,0.281,0
0.493,0.685,0.852,2
0.95,0.077,0.596,4
0.992,0.261,0.541,3
0.972,0.284,0.557,3
0.772,0.908,0.517,2
0.99,0.058,0.618,4
0.684,1.027,0.523,2
0.958,0.009,0.592,4
0.457,0.722,0.847,2
0.494,0.087,0.252,0
0.363,0.057,0.267,0
0.987,0.218,0.412,1
0.734,0.924,0.486,2
1.014,0.217,0.602,3
0.859,0.179,0.427,1
0.377,0.066,0.255,0
0.543,0.005,0.274,0
0.874,0.203,0.508,1
0.924,0.203,0.474,1
0.846,0.268,0.441,1
0.596,0.675,0.72,2
0.543,0.071,0.29,0
0.394,0.043,0.236,0
0.061,0.718,0.417,2
1.01,0.208,0.567,3
0.451,0.063,0.316,0
0.406,0.136,0.241,0
0.542,0.114,0.225,0
0.926,0.233,0.589,3
0.435,0.653,0.776,2
0.945,0.042,0.539,4
0.528,0.681,0.766,2
0.311,0.079,0.262,0
0.934,0.199,0.5,1
0.262,0.008,0.249,0
0.98,0.323,0.51,3
0.686,0.929,0.498,2
0.761,0.978,0.529,2
0.974,0.235,0.602,3
0.389,0.03,0.242,0
0.961,0.176,0.528,3
0.953,0.312,0.508,3
0.733,1.006,0.594,2
0.955,0.234,0.592,3
0.914,0.295,0.468,1
0.926,0.265,0.45,1
0.734,0.9,0.624,2
0.125,0.819,0.462,2
0.122,0.832,0.404,2
0.499,0.104,0.237,0
0.95,0.097,0.649,4
0.488,0.678,0.819,2
0.337,0.047,0.234,0
0.987,0.004,0.584,4
0.516,0.033,0.287,0
0.988,0.185,0.581,3
0.867,0.12,0.486,1
0.81,0.966,0.512,2
0.447,0.686,0.883,2
0.492,0.11,0.318,0
0.457,0.072,0.204,0
1.05,0.242,0.541,3
0.891,0.278,0.418,1
0.082,0.821,0.49,2
0.488,0.718,0.834,2
0.489,0.705,0.815,2
0.928,0.285,0.569,3
0.905,0.009,0.626,4
0.906,0.003,0.693,4
0.986,0.049,0.571,4
0.884,0.218,0.413,1
0.971,0.171,0.51,3
0.385,0.043,0.327,0
0.484,0.114,0.273,0
0.615,0.709,0.828,2
0.091,0.719,0.455,2
0.084,0.779,0.465,2
0.703,0.986,0.454,2
0.694,0.986,0.515,2
0.938,0.234,0.541,3
0.659,0.974,0.491,2
0.511,0.713,0.758,2
0.498,0.664,0.815,2
0.71,1.06,0.505,2
0.539,0.117,0.253,0
0.442,0.114,0.248,0
0.851,0.257,0.532,3
1.027,0.24,0.428,1
0.457,0.634,0.803,2
0.461,0.034,0.241,0
0.497,0.081,0.29,0
0.903,0.272,0.582,3
0.962,0.27,0.607,3
0.884,0.246,0.509,1
0.979,0.023,0.556,4
0.902,0.237,0.567,3
0.036,0.793,0.422,2
0.479,0.037,0.289,0
0.878,0.071,0.583,4
0.5,0.664,0.74,2
0.567,0.11,0.263,0
0.021,0.873,0.506,2
0.927,0.063,0.613,4
0.506,0.092,0.29,0
0.705,0.986,0.462,2
0.505,0.089,0.32,0
0.094,0.8,0.491,2
0.935,0.196,0.414,1
0.4,0.046,0.347,0
0.917,0.231,0.416,1
0.902,0.173,0.432,1
0.473,0.656,0.821,2
0.914,0.165,0.47,1
0.753,0.955,0.585,2
0.477,0.01,0.295,0
0.968,0.263,0.58,3
0.988,0.024,0.656,4
0.434,0.096,0.26,0
0.128,0.891,0.436,2
0.761,1.018,0.561,2
0.131,0.769,0.473,2
0.877,0.222,0.388,1
0.488,0.723,0.841,2
0.968,0.202,0.533,3
0.729,0.952,0.5,2
1.011,0.271,0.597,3
0.464,0.077,0.289,0
0.506,0.072,0.308,0
0.891,0.262,0.538,3
0.918,0.077,0.602,4
0.91,0.005,0.615,4
0.038,0.797,0.406,2
0.927,0.058,0.601,4
0.494,0.667,0.815,2
0.907,0.193,0.474,1
0.073,0.845,0.395,2
0.925,0.196,0.45,1
0.119,0.739,0.455,2
0.036,0.787,0.47,2
0.361,0.105,0.242,0
0.523,0.6,0.822,2
0.739,0.969,0.586,2
0.844,0.164,0.426,1
0.779,0.969,0.547,2
0.447,0.644,0.749,2
0.963,0.247,0.537,3
0.324,0.071,0.342,0
0.774,0.962,0.58,2
0.117,0.812,0.384,2
0.65,0.944,0.591,2
1.019,0.047,0.642,4
0.539,0.04,0.277,0
1.002,0.06,0.596,4
0.963,0.28,0.486,3
0.988,0.279,0.538,3
0.695,0.915,0.548,2
0.42,0.06,0.243,0
0.928,0.226,0.557,3
0.526,0.658,0.829,2
0.525,0.051,0.282,0
0.93,0.22,0.456,1
0.893,0.282,0.565,3
0.975,0.211,0.519,3
0.504,0.103,0.27,0
0.612,0.661,0.784,2
0.852,0.299,0.566,3
0.978,0.04,0.597,4
0.45,0.058,0.232,0
0.133,0.808,0.429,2
0.118,0.675,0.433,2
0.501,0.709,0.796,2
0.038,0.781,0.445,2
0.721,0.998,0.531,2
0.929,0.098,0.537,4
0.904,0.086,0.64,4
0.491,0.706,0.824,2
0.928,0.06,0.56,4
0.916,0.211,0.594,3
0.342,0.028,0.337,0
0.58,0.695,0.815,2
0.924,0.061,0.6,4
0.704,1.05,0.548,2
0.499,0.077,0.256,0
0.919,0.063,0.551,4
0.887,0.046,0.597,4
0.941,0.263,0.558,3
0.377,0.115,0.319,0
0.517,0.044,0.213,0
0.879,0.06,0.596,4
0.965,0.207,0.529,3
0.066,0.862,0.433,2
0.954,0.232,0.515,3
0.047,0.71,0.478,2
0.768,0.961,0.513,2
0.411,0.107,0.21,0
0.455,0.703,0.859,2
0.956,0.153,0.586,3
0.68,0.99,0.513,2
0.928,0.111,0.623,4
0.96,0.065,0.609,4
0.886,0.24,0.445,1
0.872,0.009,0.615,4
0.487,0.683,0.756,2
0.532,0.046,0.196,0
0.445,0.608,0.785,2
0.956,0.074,0.632,4
0.429,0.061,0.282,0
0.537,0.775,0.813,2
0.674,0.958,0.572,2
0.028,0.847,0.499,2
0.683,0.974,0.544,2
0.464,0.071,0.261,0
0.987,0.228,0.567,3
0.949,0.143,0.528,3
0.473,0.069,0.304,0
0.93,0.016,0.594,4
0.376,0.001,0.287,0
0.951,0.152,0.549,3
0.465,0.168,0.342,0
0.714,0.933,0.594,2
0.666,0.915,0.564,2
0.934,0.006,0.613,4
0.909,0.289,0.553,3
0.719,0.885,0.543,2
0.683,0.938,0.493,2
0.992,0.248,0.614,3
0.957,0.264,0.587,3
0.935,0.187,0.524,3
0.433,0.063,0.193,0
0.702,0.92,0.535,2
0.367,0.01,0.26,0
0.969,0.228,0.564,3
0.445,0.092,0.255,0
0.661,1.014,0.578,2
0.401,0.056,0.201,0
0.839,0.184,0.455,1
0.053,0.763,0.451,2
0.658,0.982,0.484,2
0.396,0.089,0.212,0
0.362,0.022,0.318,0
0.081,0.837,0.466,2
0.702,0.931,0.53,2
0.904,0.28,0.529,3
0.493,0.704,0.867,2
0.93,0.038,0.627,4
0.965,0.162,0.422,1
0.599,0.002,0.26,0
0.882,0.138,0.413,1
1.003,0.244,0.588,3
0.486,0.039,0.299,0
0.907,0.106,0.56,4
0.46,0.145,0.271,0
0.391,0.014,0.282,0
0.466,0.668,0.785,2
0.897,0.013,0.554,4
0.653,1.028,0.529,2
0.367,0.131,0.267,0
0.056,0.771,0.441,2
0.678,0.954,0.547,2
0.796,0.944,0.531,2
0.959,0.157,0.534,3
0.355,0.087,0.298,0
0.387,0.097,0.251,0
0.87,0.21,0.548,3
0.586,0.7,0.754,2
0.142,0.756,0.421,2
0.753,0.996,0.582,2
1.055,0.247,0.486,3
0.804,1.021,0.541,2
0.099,0.803,0.393,2
0.456,0.639,0.85,2
0.516,0.758,0.799,2
0.915,0.015,0.599,4
0.43,0.104,0.262,0
0.905,0.177,0.493,1
0.681,1.023,0.516,2
0.946,0.046,0.638,4
0.511,0.688,0.803,2
0.951,0.291,0.454,1
0.412,0.093,0.282,0
0.928,0.252,0.516,3
0.697,1.02,0.545,2
0.715,1.05,0.533,2
0.96,0.198,0.568,3
0.477,0.056,0.299,0
0.951,0.203,0.553,3
0.488,0.081,0.267,0
0.946,0.017,0.57,4
0.78,0.981,0.543,2
0.07,0.696,0.37,2
0.071,0.732,0.45,2
0.956,0.223,0.527,3
0.736,1.015,0.52,2
0.491,0.076,0.22,0
0.73,1.014,0.53,2
0.518,0.621,0.714,2
0.537,0.156,0.299,0
0.532,0.037,0.263,0
0.451,0.087,0.291,0
0.504,0.695,0.679,2
0.526,0.07,0.232,0
0.074,0.796,0.43,2
0.557,0.686,0.713,2
0.894,0.317,0.567,3
0.447,0.053,0.275,0
0.903,0.167,0.454,1
0.49,0.684,0.83,2
0.489,0.748,0.793,2
0.891,0.203,0.541,3
0.451,0.111,0.218,0
0.164,0.805,0.426,2
0.738,0.917,0.467,2
0.819,0.96,0.513,2
1.029,0.266,0.559,3
0.726,1.03,0.536,2
0.491,0.054,0.282,0
0.401,0.126,0.318,0
0.717,1.019,0.544,2
0.93,0.212,0.446,1
0.994,0.248,0.457,1
0.904,0.192,0.41,1
0.919,0.216,0.453,1
0.871,0.011,0.599,4
0.524,0.064,0.33,0
0.364,0.114,0.267,0
0.538,0.652,0.796,2
0.902,0.215,0.591,3
0.694,0.938,0.594,2
0.576,0.04,0.273,0
0.36,0.005,0.274,0
0.531,0.667,0.88,2
0.509,0.741,0.808,2
0.385,0.605,0.85,2
0.862,0.217,0.435,1
0.642,0.973,0.501,2
0.939,0.228,0.418,1
0.415,0.058,0.307,0
0.395,0.158,0.271,0
0.109,0.824,0.514,2
0.883,0.207,0.466,1
0.393,0.041,0.279,0
0.952,0.235,0.453,1
1.015,0.174,0.55,3
0.936,0.197,0.599,3
0.942,0.183,0.395,1
0.354,0.083,0.258,0
0.475,0.667,0.822,2
0.944,0.234,0.442,1
0.592,0.659,0.792,2
0.959,0.314,0.552,3
0.41,0.643,0.84,2
0.406,0.077,0.3,0
0.541,0.116,0.304,0
0.985,0.229,0.509,3
0.36,0.089,0.28,0
0.518,0.656,0.862,2
0.943,0.022,0.615,4
0.412,0.065,0.282,0
0.479,0.024,0.309,0
0.345,0.005,0.311,0
0.962,0.24,0.505,3
0.519,0.667,0.829,2
0.911,0.151,0.529,3
0.491,0.046,0.258,0
0.324,0.083,0.244,0
0.753,1.064,0.544,2
0.437,0.119,0.242,0
0.999,0.236,0.562,3
0.438,0.064,0.305,0
0.344,0.072,0.185,0
0.922,0.042,0.68,4
0.979,0.195,0.556,3
0.534,0.677,0.768,2
0.972,0.284,0.526,3
0.941,0.181,0.555,3
0.692,0.977,0.495,2
0.507,0.06,0.276,0
0.962,0.053,0.598,4
0.479,0.064,0.338,0
0.063,0.778,0.407,2
0.072,0.799,0.443,2
0.745,0.94,0.496,2
0.972,0.002,0.566,4
0.371,0.048,0.301,0
0.52,0.703,0.74,2
0.475,0.741,0.811,2
0.928,0.223,0.526,3
0.511,0.728,0.845,2
0.403,0.103,0.167,0
0.962,0.234,0.577,3
0.063,0.795,0.412,2
0.483,0.693,0.782,2
0.336,0.098,0.219,0
0.955,0.174,0.477,1
0.967,0.015,0.636,4
0.916,0.026,0.561,4
0.777,0.955,0.536,2
0.962,0.247,0.491,3
0.402,0.023,0.283,0
0.582,0.04,0.273,0
0.723,0.92,0.593,2
0.486,0.049,0.302,0
0.126,0.786,0.424,2
0.903,0.259,0.54,3
0.849,0.13,0.617,4
0.117,0.766,0.457,2
0.121,0.79,0.434,2
0.532,0.066,0.362,0
0.395,0.045,0.279,0
0.531,0.103,0.229,0
0.955,0.236,0.492,3
0.484,0.641,0.849,2
0.505,0.668,0.817,2
0.939,0.135,0.496,1
0.879,0.301,0.588,3
0.983,0.067,0.59,4
0.997,0.007,0.679,4
0.477,0.081,0.369,0
0.482,0.017,0.218,0
0.947,0.255,0.542,3
1.028,0.211,0.53,3
0.901,0.079,0.64,4
0.536,0.659,0.754,2
0.959,0.249,0.522,3
0.662,0.989,0.471,2
0.907,0.048,0.577,4
0.464,0.1,0.321,0
0.923,0.023,0.553,4
1.012,0.266,0.544,3
0.502,0.67,0.774,2
0.517,0.025,0.294,0
0.937,0.177,0.42,1
0.954,0.199,0.467,1
0.953,0.042,0.604,4
0.51,0.004,0.264,0
0.893,0.231,0.479,1
0.023,0.822,0.395,2
0.965,0.221,0.541,3
0.691,0.981,0.486,2
0.514,0.114,0.217,0
0.957,0.233,0.475,1
0.049,0.802,0.446,2
0.669,1.04,0.495,2
0.091,0.807,0.387,2
0.497,0.086,0.235,0
0.066,0.776,0.437,2
0.485,0.721,0.86,2
0.94,0.127,0.619,4
0.924,0.03,0.549,4
0.763,0.981,0.524,2
0.437,0.123,0.266,0
0.505,0.682,0.826,2
0.981,0.205,0.631,3
0.985,0.176,0.383,1
0.501,0.099,0.28,0
0.943,0.266,0.575,3
0.068,0.763,0.47,2
0.059,0.836,0.49,2
0.967,0.081,0.647,4
0.479,0.063,0.236,0
0.793,1.028,0.561,2
0.986,0.264,0.381,1
0.034,0.779,0.381,2
0.527,0.638,0.799,2
0.908,0.252,0.599,3
0.153,0.789,0.442,2
0.443,0.084,0.35,0
0.322,0.133,0.269,0
0.505,0.613,0.824,2
0.982,0.227,0.523,3
0.479,0.057,0.263,0
1.032,0.043,0.637,4
0.74,1.007,0.509,2
0.474,0.058,0.283,0
0.715,0.959,0.465,2
0.433,0.677,0.805,2
0.506,0.644,0.858,2
0.684,0.987,0.581,2
0.122,0.807,0.523,2
0.67,1.017,0.565,2
0.718,1.045,0.523,2
1.031,0.261,0.546,3
0.988,0.253,0.584,3
0.97,0.028,0.594,4
0.948,0.029,0.573,4
0.897,0.121,0.433,1
0.919,0.167,0.482,1
0.372,0.022,0.249,0
0.499,0.051,0.24,0
0.049,0.738,0.49,2
0.397,0.019,0.285,0
0.943,0.055,0.587,4
0.876,0.008,0.597,4
1.008,0.284,0.565,3
0.524,0.048,0.237,0
0.752,0.954,0.508,2
0.077,0.793,0.488,2
0.04,0.784,0.379,2
0.098,0.766,0.462,2
0.964,0.261,0.545,3
0.893,0.187,0.643,3
0.918,0.265,0.572,3
0.525,0.607,0.829,2
0.968,0.223,0.546,3
0.915,0.248,0.434,1
0.918,0.176,0.607,3
0.964,0.008,0.582,4
0.346,0.108,0.222,0
0.966,0.231,0.452,1
0.778,1.022,0.513,2
1.075,0.213,0.573,3
0.909,0.016,0.601,4
0.489,0.15,0.257,0
0.075,0.754,0.461,2
0.523,0.726,0.816,2
0.775,1.012,0.563,2
0.975,0.004,0.627,4
0.821,0.975,0.513,2
0.507,0.59,0.758,2
0.48,0.036,0.229,0
0.87,0.056,0.54,4
0.47,0.695,0.761,2
0.99,0.223,0.552,3
0.963,0.266,0.53,3
1.001,0.267,0.481,3
0.471,0.095,0.257,0
0.395,0.074,0.277,0
0.987,0.212,0.546,3
0.926,0.258,0.516,3
0.488,0.094,0.28,0
0.392,0.061,0.238,0
0.365,0.066,0.237,0
0.907,0.213,0.491,1
0.945,0.341,0.55,3
0.456,0.67,0.788,2
0.529,0.7,0.831,2
0.064,0.835,0.503,2
0.523,0.71,0.811,2
1.005,0.196,0.531,3
0.489,0.755,0.862,2
0.902,0.022,0.576,4
0.479,0.665,0.755,2
0.967,0.008,0.626,4
0.426,0.004,0.293,0
0.956,0.049,0.613,4
0.5,0.067,0.267,0
0.704,0.897,0.531,2
0.427,0.043,0.35,0
0.516,0.122,0.324,0
0.953,0.065,0.57,4
0.957,0.061,0.646,4
0.357,0.054,0.276,0
0.952,0.155,0.534,3
0.54,0.715,0.836,2
0.497,0.019,0.23,0
0.955,0.034,0.644,4
0.945,0.26,0.523,3
0.468,0.642,0.823,2
0.161,0.757,0.389,2
0.393,0.136,0.374,0
0.417,0.09,0.276,0
0.466,0.647,0.853,2
0.369,0.04,0.32,0
0.922,0.012,0.544,4
0.518,0.155,0.304,0
0.962,0.007,0.59,4
0.54,0.072,0.269,0
0.732,0.952,0.525,2
0.053,0.776,0.431,2
0.891,0.003,0.662,4
0.728,0.958,0.44,2
0.506,0.087,0.26,0
0.539,0.685,0.795,2
0.725,0.973,0.567,2
0.424,0.638,0.807,2
0.462,0.051,0.195,0
0.404,0.099,0.281,0
0.395,0.056,0.293,0
0.921,0.189,0.426,1
0.316,0.017,0.235,0
0.92,0.182,0.562,3
0.365,0.035,0.221,0
0.944,0.203,0.422,1
0.126,0.773,0.43,2
0.05,0.781,0.499,2
0.659,1.032,0.552,2
0.459,0.074,0.258,0
0.518,0.113,0.205,0
0.916,0.273,0.481,1
0.504,0.71,0.806,2
0.734,0.987,0.565,2
0.535,0.697,0.828,2
0.368,0.074,0.299,0
0.418,0.065,0.347,0
0.864,0.106,0.597,4
0.451,0.695,0.762,2
0.513,0.69,0.78,2
0.906,0.104,0.637,4
1.006,0.011,0.582,4
0.933,0.192,0.428,1
0.98,0.226,0.551,3
0.326,0.08,0.313,0
0.423,0.028,0.291,0
0.747,0.965,0.55,2
0.406,0.031,0.291,0
0.927,0.161,0.383,1
0.497,0.651,0.813,2
0.797,0.914,0.553,2
0.904,0.168,0.482,1
0.522,0.075,0.306,0
0.916,0.132,0.457,1
0.121,0.829,0.38,2
0.45,0.675,0.825,2
0.921,0.034,0.609,4
0.052,0.857,0.447,2
0.533,0.7,0.806,2
0.555,0.065,0.278,0
0.712,0.951,0.499,2
0.896,0.25,0.615,3
0.364,0.031,0.297,0
0.622,0.673,0.807,2
0.152,0.738,0.431,2
0.47,0.076,0.209,0
0.962,0.166,0.378,1
0.929,0.034,0.528,4
0.947,0.224,0.498,3
0.957,0.026,0.634,4
0.455,0.647,0.825,2
0.398,0.057,0.28,0
0.907,0.206,0.456,1
0.943,0.003,0.587,4
0.984,0.058,0.593,4
0.512,0.623,0.822,2
0.024,0.765,0.444,2
0.934,0.038,0.664,4
0.072,0.741,0.531,2
0.958,0.23,0.54,3
0.716,0.917,0.562,2
0.508,0.6,0.842,2
0.372,0.11,0.283,0
0.061,0.802,0.39,2
0.03,0.758,0.449,2
0.396,0.087,0.271,0
0.684,0.993,0.541,2
0.948,0.235,0.491,3
0.047,0.788,0.51,2
0.07,0.704,0.443,2
0.96,0.027,0.571,4
0.439,0.077,0.291,0
0.485,0.096,0.288,0
0.544,0.642,0.789,2
0.699,0.885,0.516,2
0.474,0.037,0.224,0
0.895,0.173,0.42,1
0.487,0.708,0.753,2
0.51,0.667,0.795,2
0.96,0.197,0.6,3
0.965,0.018,0.6,4
0.521,0.113,0.286,0
0.487,0.689,0.766,2
0.942,0.042,0.621,4
0.758,0.987,0.561,2
0.89,0.279,0.429,1
0.923,0.164,0.447,1
0.453,0.15,0.262,0
0.908,0.177,0.454,1
0.584,0.651,0.858,2
0.088,0.755,0.451,2
0.921,0.057,0.586,4
0.464,0.685,0.763,2
0.935,0.268,0.399,1
0.501,0.694,0.819,2
0.857,0.058,0.655,4
0.954,0.12,0.634,4
0.504,0.7,0.818,2
0.047,0.838,0.378,2
0.406,0.057,0.32,0
0.72,0.988,0.561,2
0.931,0.261,0.568,3
0.986,0.16,0.594,3
0.888,0.179,0.423,1
0.163,0.748,0.436,2
0.687,0.915,0.555,2
0.928,0.014,0.594,4
0.352,0.032,0.28,0
0.536,0.079,0.322,0
0.443,0.029,0.234,0
0.968,0.025,0.642,4
0.788,0.975,0.576,2
0.931,0.219,0.618,3
0.883,0.196,0.449,1
0.018,0.757,0.365,2
0.899,0.246,0.471,1
0.075,0.827,0.417,2
0.738,0.961,0.558,2
0.899,0.192,0.483,1
0.358,0.024,0.35,0
0.905,0.029,0.646,4
0.089,0.856,0.49,2
0.475,0.717,0.768,2
0.511,0.001,0.269,0
0.355,0.088,0.288,0
0.464,0.077,0.255,0
0.935,0.209,0.433,1
0.115,0.763,0.481,2
0.915,0.068,0.61,4
0.458,0.044,0.244,0
0.546,0.081,0.374,0
0.037,0.758,0.434,2
0.915,0.241,0.5,1
0.407,0.075,0.326,0
0.406,0.058,0.258,0
0.97,0.037,0.612,4
0.343,0.075,0.215,0
0.521,0.682,0.807,2
1.013,0.142,0.572,3
0.708,0.995,0.581,2
0.505,0.114,0.197,0
0.784,0.901,0.528,2
0.498,0.724,0.805,2
0.348,0.05,0.272,0
0.388,0.046,0.346,0
0.967,0.246,0.565,3
0.501,0.686,0.797,2
0.499,0.031,0.217,0
0.889,0.243,0.398,1
0.089,0.771,0.445,2
0.408,0.023,0.34,0
0.919,0.313,0.453,1
0.892,0.253,0.488,1
0.314,0.041,0.256,0
0.947,0.186,0.573,3
0.772,0.966,0.489,2
0.055,0.715,0.444,2
0.892,0.207,0.436,1
0.058,0.813,0.395,2
0.889,0.171,0.402,1
0.961,0.151,0.58,3
0.086,0.738,0.429,2
0.03,0.754,0.449,2
0.595,0.669,0.768,2
0.11,0.81,0.472,2
0.973,0.064,0.606,4
0.539,0.699,0.771,2
1.056,0.215,0.568,3
0.938,0.135,0.441,1
0.484,0.122,0.255,0
0.503,0.01,0.219,0
0.056,0.767,0.36,2
0.911,0.281,0.506,3
0.964,0.204,0.564,3
0.35,0.032,0.287,0
0.062,0.83,0.472,2
0.465,0.691,0.824,2
0.968,0.306,0.566,3
0.864,0.057,0.655,4
0.501,0.644,0.828,2
0.932,0.207,0.5,1
0.725,0.933,0.536,2
0.442,0.053,0.23,0
0.879,0.235,0.417,1
0.45,0.142,0.234,0
0.096,0.699,0.443,2
0.964,0.065,0.593,4
0.446,0.092,0.264,0
0.546,0.726,0.816,2
0.991,0.243,0.563,3
0.305,0.004,0.252,0
0.372,0.036,0.283,0
0.924,0.146,0.454,1
0.944,0.266,0.522,3
0.932,0.034,0.553,4
0.972,0.192,0.552,3
0.364,0.008,0.218,0
0.869,0.042,0.644,4
0.475,0.023,0.249,0
0.136,0.757,0.409,2
0.998,0.281,0.54,3
0.495,0.68,0.717,2
0.992,0.007,0.613,4
0.385,0.074,0.279,0
0.962,0.216,0.454,1
0.54,0.083,0.298,0
0.407,0.038,0.262,0
0.309,0.037,0.218,0
0.11,0.733,0.498,2
0.5,0.676,0.866,2
0.93,0.037,0.584,4
0.385,0.044,0.305,0
1.007,0.171,0.536,3
0.501,0.194,0.235,0
0.931,0.155,0.508,1
0.956,0.235,0.549,3
0.437,0.116,0.331,0
0.91,0.032,0.642,4
0.715,1.011,0.539,2
0.98,0.178,0.411,1
0.068,0.77,0.407,2
0.776,1.003,0.498,2
0.945,0.247,0.527,3
0.453,0.031,0.276,0
0.063,0.783,0.528,2
0.551,0.714,0.774,2
0.529,0.674,0.799,2
0.088,0.776,0.462,2
0.681,1.061,0.546,2
0.972,0.228,0.462,1
0.884,0.201,0.45,1
0.504,0.608,0.8,2
0.908,0.233,0.593,3
0.677,0.957,0.584,2
0.917,0.19,0.405,1
0.54,0.08,0.246,0
0.92,0.248,0.48,1
0.889,0.315,0.573,3
0.504,0.011,0.283,0
0.962,0.231,0.532,3
0.102,0.829,0.431,2
0.463,0.692,0.871,2
0.383,0.102,0.331,0
0.564,0.658,0.831,2
0.523,0.674,0.841,2
0.87,0.232,0.474,1
0.874,0.265,0.502,1
0.05,0.813,0.412,2
0.941,0.032,0.616,4
0.048,0.785,0.43,2
0.506,0.045,0.281,0
0.95,0.196,0.383,1
0.912,0.019,0.628,4
0.411,0.044,0.269,0
0.902,0.031,0.604,4
0.46,0.003,0.254,0
0.934,0.212,0.534,3
0.074,0.759,0.45,2
0.932,0.055,0.594,4
0.956,0.262,0.472,1
0.973,0.052,0.606,4
0.327,0.04,0.227,0
0.445,0.73,0.807,2
0.895,0.232,0.495,1
0.028,0.758,0.494,2
0.542,0.699,0.873,2
0.519,0.636,0.856,2
0.566,0.001,0.312,0
0.879,0.175,0.473,1
0.949,0.008,0.676,4
0.472,0.702,0.778,2
0.909,0.179,0.495,1
0.471,0.042,0.301,0
0.671,0.991,0.573,2
