x,y,z,cluster
0.136,0.742,0.44,3
0.562,0.658,0.837,4
0.403,0.043,0.275,2
0.706,0.988,0.57,0
0.693,0.989,0.582,0
0.061,0.721,0.408,3
0.429,0.1,0.37,2
0.772,0.954,0.515,0
0.509,0.054,0.265,2
0.497,0.047,0.314,2
0.48,0.048,0.243,2
0.362,0.117,0.252,2
0.076,0.8,0.461,3
0.474,0.723,0.743,4
0.7,0.905,0.545,0
0.073,0.811,0.486,3
0.006,0.768,0.38,3
0.498,0.065,0.256,2
0.543,0.731,0.8,4
0.472,0.711,0.829,4
0.459,0.729,0.795,4
0.487,0.039,0.197,2
0.053,0.729,0.445,3
0.505,0.019,0.209,2
0.403,0.05,0.312,2
0.519,0.735,0.768,4
0.357,0.08,0.303,2
0.506,0.1,0.275,2
0.109,0.754,0.458,3
0.491,0.045,0.242,2
0.556,0.711,0.855,4
0.406,0.046,0.299,2
0.479,0.132,0.274,2
0.683,0.981,0.578,0
0.538,0.667,0.761,4
0.735,0.907,0.474,0
0.632,1.039,0.496,1
0.521,0.662,0.853,4
0.351,0.081,0.27,2
0.368,0.119,0.296,2
0.525,0.077,0.235,2
0.718,0.973,0.498,1
0.423,0.005,0.33,2
0.345,0.072,0.344,2
0.458,0.687,0.86,4
0.52,0.035,0.236,2
0.029,0.783,0.477,3
0.061,0.814,0.441,3
0.741,0.961,0.57,0
0.067,0.75,0.399,3
0.49,0.672,0.823,4
0.544,0.742,0.735,4
0.658,0.929,0.536,0
0.584,0.06,0.352,2
0.554,0.069,0.256,2
0.049,0.779,0.475,3
0.511,0.104,0.319,2
0.663,0.953,0.511,1
0.006,0.775,0.336,3
0.551,0.083,0.285,2
0.075,0.791,0.467,3
0.459,0.045,0.273,2
0.674,0.986,0.49,1
0.533,0.728,0.76,4
0.708,1.043,0.521,1
0.515,0.032,0.253,2
0.536,0.712,0.723,4
0.502,0.683,0.834,4
0.763,0.941,0.564,0
0.469,0.654,0.858,4
0.774,0.972,0.509,1
0.422,0.03,0.356,2
0.386,0.093,0.281,2
0.118,0.764,0.486,3
0.47,0.687,0.803,4
0.746,0.972,0.549,0
0.073,0.78,0.442,3
0.515,0.029,0.231,2
0.016,0.768,0.39,3
0.536,0.067,0.246,2
0.732,0.971,0.492,1
0.149,0.804,0.511,3
0.072,0.802,0.406,3
0.691,0.942,0.521,0
0.713,1.012,0.474,1
0.756,0.999,0.422,1
0.411,0.144,0.238,2
0.54,0.07,0.334,2
0.756,1,0.414,1
0.498,0.061,0.292,2
0.727,0.976,0.533,1
0.481,0.051,0.253,2
0.503,0.751,0.73,4
0.49,0.138,0.234,2
0.744,1.05,0.486,1
0.537,0.755,0.842,4
0.709,0.985,0.531,1
0.685,1.003,0.599,0
0.472,0.128,0.347,2
0.045,0.797,0.412,3
0.541,0.107,0.322,2
0.475,0.091,0.245,2
0.123,0.796,0.481,3
0.739,0.999,0.591,0
0.683,1.002,0.51,1
0.364,0.089,0.291,2
0.329,0.063,0.274,2
0.678,0.922,0.551,0
0.704,0.934,0.534,0
0.456,0.689,0.81,4
0.541,0.647,0.785,4
0.561,0.108,0.219,2
0.396,0.105,0.305,2
0.711,0.976,0.565,0
0.685,0.942,0.614,0
0.778,0.954,0.434,1
0.379,0.034,0.34,2
0.404,0.095,0.237,2
0.424,0.083,0.343,2
0.492,0.132,0.276,2
0.482,0.746,0.77,4
0.778,1.03,0.593,0
0.65,1.003,0.485,1
0.759,0.971,0.562,0
0.692,0.966,0.556,0
0.439,0.713,0.746,4
0.009,0.783,0.43,3
0.097,0.8,0.438,3
0.481,0.075,0.241,2
0.467,0.033,0.234,2
0.753,1,0.521,1
0.411,0.093,0.267,2
0.123,0.809,0.404,3
0.687,0.984,0.588,0
0.667,0.983,0.47,1
0.541,0.08,0.233,2
0.423,0.076,0.225,2
0.467,0.138,0.269,2
0.376,0.024,0.331,2
0.738,0.98,0.506,1
0.549,0.049,0.257,2
0.475,0.094,0.388,2
0.763,0.964,0.549,0
0.401,0.058,0.311,2
0.42,0.075,0.295,2
0.427,0.112,0.263,2
0.11,0.877,0.412,3
0.506,0.123,0.221,2
0.371,0.006,0.355,2
0.73,0.901,0.517,0
0.38,0.054,0.29,2
0.483,0.056,0.344,2
0.557,0.012,0.356,2
0.372,0.071,0.292,2
0.711,0.985,0.527,1
0.324,0.072,0.327,2
0.118,0.793,0.424,3
0.07,0.715,0.432,3
0.703,0.922,0.551,0
0.336,0.118,0.267,2
0.373,0.088,0.319,2
0.038,0.694,0.377,3
0.478,0.134,0.244,2
0.048,0.726,0.451,3
0.519,0.055,0.235,2
0.703,0.989,0.528,1
0.115,0.808,0.425,3
0.01,0.731,0.507,3
0.497,0.115,0.303,2
0.754,1.003,0.542,1
0.786,0.982,0.539,0
0.47,0.682,0.784,4
0.535,0.074,0.291,2
0.47,0.733,0.769,4
0.34,0.058,0.292,2
0.721,0.894,0.543,0
0.496,0.623,0.799,4
0.413,0.045,0.18,2
0.377,0.098,0.28,2
0.178,0.725,0.452,3
0.725,1.002,0.533,1
0.063,0.764,0.475,3
0.414,0.071,0.245,2
0.682,0.969,0.554,0
0.481,0.683,0.779,4
0.678,0.966,0.58,0
0.381,0.051,0.241,2
0.515,0.637,0.764,4
0.748,0.93,0.547,0
0.107,0.745,0.492,3
0.313,0.058,0.3,2
0.116,0.802,0.555,3
0.524,0.172,0.283,2
0.399,0.051,0.301,2
0.464,0.098,0.267,2
0.713,0.98,0.54,1
0.674,0.953,0.467,1
0.454,0.664,0.823,4
0.443,0.068,0.282,2
0.432,0.039,0.287,2
0.032,0.785,0.42,3
0.54,0.047,0.251,2
0.495,0.059,0.254,2
0.424,0.099,0.291,2
0.425,0.141,0.313,2
0.417,0.006,0.262,2
0.485,0.058,0.276,2
0.052,0.784,0.489,3
0.303,0.092,0.206,2
0.373,0.13,0.369,2
0.503,0.652,0.79,4
0.395,0.088,0.267,2
0.039,0.755,0.387,3
0.092,0.814,0.402,3
0.057,0.734,0.434,3
0.737,0.985,0.531,1
0.821,0.963,0.521,0
0.677,0.917,0.597,0
0.691,0.978,0.543,1
0.471,0.704,0.849,4
0.536,0.722,0.892,4
0.363,0.072,0.255,2
0.72,0.934,0.509,0
0.438,0.036,0.275,2
0.037,0.778,0.451,3
0.407,0.098,0.217,2
0.65,0.899,0.629,0
0.339,0.125,0.276,2
0.557,0.093,0.283,2
0.502,0.707,0.768,4
0.52,0.055,0.291,2
0.072,0.788,0.406,3
0.43,0.717,0.78,4
0.095,0.802,0.507,3
0.47,0.104,0.288,2
0.499,0.671,0.822,4
0.707,0.973,0.593,0
0.8,1.014,0.54,1
0.456,0.089,0.226,2
0.752,0.961,0.546,0
0.501,0.64,0.791,4
0.09,0.726,0.435,3
0.029,0.756,0.457,3
0.329,0.061,0.223,2
0.36,0.108,0.305,2
0.468,0.64,0.762,4
0.778,0.914,0.473,0
0.492,0.639,0.743,4
0.366,0.118,0.256,2
0.395,0.02,0.249,2
0.694,1.004,0.528,1
0.404,0.047,0.304,2
0.571,0.658,0.814,4
0.661,0.97,0.461,1
0.054,0.758,0.416,3
0.503,0.665,0.759,4
0.699,0.958,0.547,0
0.703,0.953,0.579,0
0.13,0.757,0.418,3
0.362,0.046,0.225,2
0.08,0.776,0.468,3
0.51,0.092,0.29,2
0.131,0.821,0.472,3
0.764,0.988,0.523,1
0.741,1.074,0.501,1
0.461,0.032,0.291,2
0.736,0.922,0.537,0
0.712,0.943,0.506,0
0.16,0.804,0.411,3
0.386,0.075,0.255,2
0.079,0.728,0.532,3
0.479,0.046,0.199,2
0.567,0.652,0.75,4
0.749,0.96,0.484,1
0.709,0.976,0.556,0
0.775,1.041,0.495,1
0.51,0.118,0.267,2
0.35,0.046,0.328,2
0.478,0.061,0.251,2
0.747,0.964,0.543,0
0.474,0.676,0.776,4
0.443,0.003,0.197,2
0.552,0.688,0.743,4
0.794,0.972,0.507,0
0.444,0.672,0.803,4
0.785,1.01,0.521,1
0.407,0.042,0.33,2
0.086,0.788,0.422,3
0.377,0.059,0.308,2
0.336,0.087,0.34,2
0.735,0.967,0.512,1
0.449,0.105,0.344,2
0.408,0.013,0.337,2
0.501,0.685,0.785,4
0.424,0.122,0.213,2
0.478,0.679,0.748,4
0.477,0.673,0.816,4
0.49,0.686,0.724,4
0.341,0.085,0.289,2
0.04,0.757,0.419,3
0.097,0.865,0.472,3
0.111,0.78,0.41,3
0.607,0.126,0.289,2
0.519,0.104,0.272,2
0.497,0.69,0.847,4
0.518,0.105,0.345,2
0.121,0.752,0.442,3
0.776,0.98,0.565,0
0.457,0.077,0.253,2
0.475,0.04,0.241,2
0.446,0.715,0.873,4
0.526,0.67,0.788,4
0.424,0.121,0.262,2
0.491,0.055,0.255,2
0.694,0.94,0.572,0
0.329,0.071,0.23,2
0.395,0.061,0.253,2
0.714,0.93,0.532,0
0.549,0.655,0.844,4
0.323,0.042,0.314,2
0.052,0.751,0.389,3
0.451,0.132,0.232,2
0.491,0.081,0.224,2
0.452,0.68,0.86,4
0.758,0.974,0.481,1
0.499,0.036,0.261,2
0.066,0.734,0.485,3
0.508,0.055,0.221,2
0.479,0.682,0.834,4
0.094,0.772,0.446,3
0.375,0.119,0.28,2
0.54,0.093,0.199,2
0.546,0.673,0.872,4
0.461,0.701,0.809,4
0.752,0.969,0.596,0
0.356,0.094,0.264,2
0.066,0.795,0.49,3
0.378,0.042,0.289,2
0.691,0.947,0.546,0
0.509,0.701,0.861,4
0.524,0.061,0.27,2
0.501,0.148,0.246,2
0.011,0.776,0.481,3
0.477,0.621,0.754,4
0.692,0.985,0.582,0
0.519,0.674,0.802,4
0.311,0.048,0.359,2
0.558,0.025,0.258,2
0.411,0.061,0.279,2
0.004,0.76,0.434,3
0.457,0.611,0.822,4
0.565,0.621,0.792,4
0.537,0.03,0.237,2
0.779,1.032,0.51,1
0.522,0.123,0.243,2
0.539,0.689,0.825,4
0.779,0.976,0.569,0
0.498,0.643,0.874,4
0.473,0.148,0.276,2
0.098,0.763,0.407,3
0.353,0.1,0.27,2
0.073,0.785,0.447,3
0.54,0.704,0.872,4
0.54,0.742,0.781,4
0.002,0.777,0.507,3
0.356,0.072,0.309,2
0.766,0.971,0.493,1
0.316,0.105,0.23,2
0.392,0.098,0.302,2
0.051,0.708,0.378,3
0.425,0.615,0.781,4
0.091,0.821,0.465,3
0.52,0.697,0.765,4
0.083,0.735,0.46,3
0.799,0.891,0.586,0
0.484,0.077,0.244,2
0.512,0.688,0.805,4
0.115,0.84,0.426,3
0.667,0.974,0.459,1
0.019,0.784,0.435,3
0.409,0.045,0.271,2
0.45,0.108,0.346,2
0.665,0.956,0.573,0
0.493,0.137,0.324,2
0.715,1.013,0.489,1
0.577,0.608,0.814,4
0.442,0.094,0.323,2
0.126,0.733,0.46,3
0.057,0.746,0.43,3
0.067,0.773,0.444,3
0.519,0.127,0.253,2
0.085,0.822,0.446,3
0.065,0.841,0.485,3
0.05,0.773,0.409,3
0.05,0.829,0.413,3
0.435,0.044,0.305,2
0.449,0.792,0.873,4
0.35,0.069,0.349,2
0.134,0.726,0.417,3
0.753,0.966,0.522,0
0.4,0.096,0.244,2
0.126,0.796,0.421,3
0.463,0.106,0.299,2
0.474,0.61,0.809,4
0.424,0.022,0.231,2
0.384,0.083,0.376,2
0.508,0.679,0.768,4
0.53,0.662,0.726,4
0.124,0.682,0.463,3
0.074,0.785,0.473,3
0.357,0.028,0.286,2
0.091,0.798,0.444,3
0.701,1.001,0.529,1
0.462,0.016,0.291,2
0.675,1.04,0.496,1
0.108,0.781,0.453,3
0.536,0.163,0.257,2
0.425,0.023,0.313,2
0.473,0.617,0.743,4
0.445,0.014,0.258,2
0.045,0.768,0.449,3
0.009,0.74,0.452,3
0.577,0.731,0.812,4
0.755,1.121,0.542,1
0.013,0.828,0.48,3
0.522,0.678,0.869,4
0.399,0.669,0.789,4
0.326,0.104,0.356,2
0.514,0.684,0.868,4
0.393,0.665,0.859,4
0.07,0.764,0.449,3
0.032,0.686,0.444,3
0.423,0.06,0.29,2
0.781,0.951,0.498,0
0.428,0.04,0.294,2
0.766,0.959,0.651,0
0.734,1.031,0.565,1
0.04,0.8,0.398,3
0.352,0.111,0.3,2
0.339,0.104,0.326,2
0.408,0.104,0.354,2
0.354,0.043,0.277,2
0.515,0.023,0.262,2
0.478,0.074,0.26,2
0.352,0.107,0.299,2
0.711,1,0.629,0
0.027,0.75,0.436,3
0.036,0.786,0.426,3
0.672,0.999,0.625,0
0.503,0.022,0.228,2
0.116,0.852,0.557,3
0.707,0.979,0.6,0
0.065,0.821,0.414,3
0.456,0.696,0.791,4
0.411,0.077,0.333,2
0.051,0.786,0.51,3
0.467,0.134,0.303,2
0.553,0.659,0.829,4
0.065,0.822,0.453,3
0.727,0.936,0.564,0
0.512,0.014,0.221,2
0.418,0.011,0.17,2
0.32,0.07,0.3,2
0.774,1.004,0.53,1
0.05,0.796,0.471,3
0.732,1.014,0.573,1
0.389,0.118,0.281,2
0.332,0.087,0.314,2
0.687,0.985,0.529,1
0.719,1,0.532,1
0.793,0.981,0.494,1
0.758,1.019,0.534,1
0.121,0.779,0.384,3
0.661,1.01,0.523,1
0.76,1.058,0.503,1
0.457,0.714,0.827,4
0.456,0.122,0.295,2
0.348,0.053,0.294,2
0.116,0.796,0.42,3
0.553,0.704,0.809,4
0.516,0.101,0.274,2
0.372,0.072,0.329,2
0.114,0.798,0.497,3
0.527,0.109,0.331,2
0.535,0.11,0.225,2
0.141,0.796,0.421,3
0.354,0.053,0.349,2
0.772,0.991,0.52,1
0.542,0.018,0.193,2
0.726,1.015,0.52,1
0.525,0.717,0.76,4
0.448,0.628,0.789,4
0.565,0.717,0.817,4
0.427,0.069,0.312,2
0.119,0.741,0.45,3
0.801,0.99,0.5,1
0.719,0.957,0.513,0
0.055,0.777,0.49,3
0.414,0.067,0.264,2
0.124,0.777,0.468,3
0.096,0.781,0.428,3
0.545,0.05,0.327,2
0.424,0.128,0.286,2
0.366,0.103,0.342,2
0.672,0.967,0.573,0
0.056,0.809,0.487,3
0.715,1.007,0.516,1
0.363,0.051,0.243,2
0.681,0.953,0.495,1
0.052,0.808,0.441,3
0.12,0.721,0.402,3
0.517,0.679,0.805,4
0.686,0.937,0.517,0
0.447,0.05,0.31,2
0.44,0.696,0.829,4
0.449,0.022,0.304,2
0.124,0.747,0.442,3
0.74,0.991,0.538,1
0.397,0.037,0.314,2
0.03,0.742,0.495,3
0.672,0.959,0.494,1
0.696,0.973,0.598,0
0.521,0.074,0.236,2
0.671,0.986,0.594,0
0.517,0.658,0.765,4
0.736,0.944,0.562,0
0.46,0.622,0.767,4
0.057,0.762,0.476,3
0.515,0.015,0.304,2
0.136,0.805,0.445,3
0.678,1.04,0.501,1
0.333,0.067,0.281,2
0.549,0.66,0.849,4
0.505,0.064,0.279,2
0.49,0.675,0.847,4
0.505,0.095,0.199,2
0.1,0.828,0.471,3
0.407,0.114,0.349,2
0.488,0.633,0.822,4
0.385,0.064,0.313,2
0.028,0.758,0.455,3
0.418,0.053,0.182,2
0.13,0.762,0.404,3
0.472,0.646,0.859,4
0.707,1.017,0.495,1
0.057,0.74,0.4,3
0.055,0.792,0.5,3
0.738,0.953,0.561,0
0.493,0.036,0.233,2
0.572,0.109,0.323,2
0.725,0.944,0.572,0
0.123,0.801,0.386,3
0.128,0.795,0.436,3
0.062,0.885,0.45,3
0.511,0.677,0.866,4
0.136,0.796,0.52,3
0.545,0.095,0.276,2
0.524,0.648,0.817,4
0.11,0.787,0.43,3
0.412,0.007,0.358,2
0.482,0.715,0.83,4
0.496,0.691,0.834,4
0.402,0.058,0.254,2
0.727,0.913,0.482,0
0.383,0.026,0.253,2
0.538,0.68,0.89,4
0.519,0.684,0.797,4
0.382,0.095,0.239,2
0.147,0.763,0.449,3
0.039,0.789,0.4,3
0.721,0.859,0.495,0
0.395,0.076,0.282,2
0.665,0.859,0.521,0
0.514,0.093,0.266,2
0.554,0.702,0.796,4
0.77,0.959,0.524,0
0.706,0.945,0.538,0
0.391,0.05,0.293,2
0.786,1.025,0.615,0
0.518,0.66,0.774,4
0.52,0.159,0.332,2
0.604,0.748,0.863,4
0.348,0.043,0.301,2
0.483,0.672,0.808,4
0.073,0.784,0.417,3
0.494,0.635,0.782,4
0.488,0.076,0.268,2
0.693,0.974,0.52,1
0.358,0.068,0.355,2
0.022,0.777,0.4,3
0.124,0.756,0.497,3
0.098,0.767,0.405,3
0.506,0.151,0.286,2
0.799,0.994,0.552,0
0.635,0.993,0.539,1
0.58,0.052,0.224,2
0.526,0.666,0.837,4
0.356,0.008,0.24,2
0.478,0.707,0.793,4
0.479,0.755,0.851,4
0.119,0.812,0.394,3
0.449,0.084,0.295,2
0.462,0.088,0.317,2
0.721,1.056,0.552,1
0.497,0.034,0.303,2
0.704,0.974,0.532,1
0.06,0.825,0.4,3
0.02,0.803,0.405,3
0.39,0.042,0.309,2
0.455,0.064,0.216,2
0.557,0.062,0.303,2
0.421,0.03,0.276,2
0.763,0.977,0.528,0
0.399,0.034,0.319,2
0.136,0.843,0.443,3
0.495,0.661,0.75,4
0.479,0.696,0.812,4
0.095,0.769,0.406,3
0.14,0.788,0.413,3
0.759,0.994,0.525,1
0.016,0.793,0.441,3
0.448,0.015,0.228,2
0.451,0.633,0.779,4
0.353,0.1,0.319,2
0.714,0.953,0.535,0
0.366,0.112,0.275,2
0.373,0.105,0.374,2
0.45,0.055,0.165,2
0.699,0.964,0.557,0
0.514,0.663,0.811,4
0.39,0.046,0.296,2
0.468,0.072,0.316,2
0.437,0.079,0.301,2
0.499,0.674,0.811,4
0.463,0.088,0.338,2
0.496,0.714,0.789,4
0.523,0.713,0.753,4
0.423,0.127,0.262,2
0.431,0.058,0.242,2
0.557,0.751,0.812,4
0.395,0.072,0.299,2
0.398,0.07,0.266,2
0.697,1.012,0.578,1
0.512,0.706,0.797,4
0.05,0.849,0.434,3
0.435,0.016,0.285,2
0.495,0.079,0.264,2
0.623,0.963,0.58,0
0.559,0.641,0.79,4
0.485,0.704,0.8,4
0.085,0.841,0.437,3
0.724,0.965,0.544,0
0.715,0.917,0.526,0
0.502,0.041,0.208,2
0.467,0.666,0.763,4
0.593,0.734,0.813,4
0.13,0.762,0.498,3
0.715,0.948,0.527,0
0.468,0.683,0.856,4
0.417,0.089,0.285,2
0.06,0.753,0.401,3
0.505,0.685,0.73,4
0.574,0.662,0.808,4
0.372,0.128,0.302,2
0.706,1.051,0.556,1
0.123,0.772,0.454,3
0.502,0.059,0.324,2
0.483,0.043,0.253,2
0.393,0.074,0.306,2
0.771,0.979,0.598,0
0.733,0.996,0.55,1
0.119,0.721,0.465,3
0.501,0.683,0.742,4
0.384,0.022,0.318,2
0.344,0.103,0.234,2
0.312,0.059,0.283,2
0.545,0.593,0.755,4
0.465,0.023,0.271,2
0.551,0.721,0.779,4
0.315,0.047,0.289,2
0.433,0.128,0.299,2
0.477,0.062,0.28,2
0.808,0.974,0.544,0
0.492,0.1,0.289,2
0.53,0.657,0.81,4
0.559,0.681,0.761,4
0.521,0.026,0.264,2
0.064,0.703,0.529,3
0.402,0.126,0.333,2
0.709,1.004,0.578,1
0.464,0.037,0.281,2
0.458,0.091,0.268,2
0.761,1,0.57,0
0.514,0.126,0.232,2
0.457,0.007,0.272,2
0.514,0.71,0.874,4
0.34,0.066,0.278,2
0.057,0.726,0.473,3
0.523,0.703,0.801,4
0.063,0.753,0.49,3
0.49,0.118,0.334,2
0.393,0.086,0.236,2
0.383,0.08,0.201,2
0.537,0.723,0.914,4
0.078,0.761,0.532,3
0.399,0.162,0.385,2
0.513,0.15,0.277,2
0.075,0.744,0.39,3
0.045,0.809,0.458,3
0.533,0.645,0.813,4
0.446,0.012,0.265,2
0.378,0.073,0.204,2
0.488,0.062,0.342,2
0.789,0.952,0.561,0
0.055,0.756,0.501,3
0.732,0.973,0.526,1
0.509,0.634,0.781,4
0.458,0.104,0.314,2
0.747,1.011,0.548,1
0.119,0.774,0.364,3
0.418,0.075,0.279,2
0.069,0.788,0.561,3
0.064,0.812,0.418,3
0.048,0.866,0.374,3
0.312,0.053,0.343,2
0.509,0.018,0.27,2
0.706,1.044,0.477,1
0.378,0.081,0.267,2
0.467,0.124,0.307,2
0.438,0.653,0.771,4
0.542,0.635,0.8,4
0.064,0.765,0.412,3
0.364,0.072,0.324,2
0.467,0.071,0.328,2
0.399,0.096,0.282,2
0.445,0.638,0.835,4
0.787,1.001,0.641,0
0.056,0.777,0.397,3
0.064,0.825,0.431,3
0.524,0.109,0.252,2
0.059,0.802,0.447,3
0.527,0.088,0.298,2
0.536,0.633,0.871,4
0.011,0.762,0.399,3
0.512,0.707,0.849,4
0.394,0.075,0.332,2
0.732,0.986,0.54,1
0.731,1,0.544,1
0.007,0.734,0.474,3
0.416,0.141,0.28,2
0.753,0.997,0.482,1
0.431,0.125,0.284,2
0.434,0.073,0.255,2
0.477,0.118,0.239,2
0.423,0.145,0.343,2
0.404,0.096,0.203,2
0.717,0.972,0.543,0
0.554,0.667,0.841,4
0.477,0.735,0.856,4
0.471,0.722,0.871,4
0.036,0.787,0.444,3
0.737,1.009,0.64,0
0.487,0.667,0.875,4
0.39,0.044,0.321,2
0.134,0.769,0.435,3
0.393,0.042,0.265,2
0.436,0.007,0.348,2
0.106,0.736,0.42,3
0.526,0.637,0.845,4
0.274,0.037,0.309,2
0.06,0.846,0.42,3
0.458,0.741,0.884,4
0.361,0.063,0.301,2
0.004,0.759,0.452,3
0.673,0.971,0.559,0
0.459,0.059,0.289,2
0.67,0.999,0.479,1
0.526,0.673,0.812,4
0.753,1.018,0.582,1
0.528,0.651,0.837,4
0.516,0.68,0.816,4
0.573,0.705,0.737,4
0.081,0.826,0.477,3
0.704,0.922,0.569,0
0.714,0.972,0.535,0
0.771,0.937,0.53,0
0.566,0.645,0.775,4
0.052,0.799,0.477,3
0.809,0.947,0.62,0
0.098,0.769,0.403,3
0.768,1.021,0.511,1
0.101,0.758,0.399,3
0.544,0.65,0.751,4
0.093,0.843,0.423,3
0.071,0.76,0.474,3
0.484,0.115,0.342,2
0.008,0.786,0.492,3
0.724,0.963,0.596,0
0.522,0.632,0.785,4
0.731,0.959,0.512,0
0.487,0.053,0.228,2
0.735,0.981,0.536,1
0.071,0.758,0.377,3
0.142,0.725,0.449,3
0.548,0.639,0.776,4
0.473,0.072,0.278,2
0.536,0.059,0.308,2
0.429,0.717,0.84,4
0.045,0.769,0.463,3
0.657,0.902,0.561,0
0.41,0.038,0.321,2
0.434,0.034,0.22,2
0.459,0.693,0.853,4
0.688,0.949,0.552,0
0.121,0.813,0.399,3
0.517,0.084,0.319,2
0.497,0.061,0.239,2
0.49,0.643,0.83,4
0.105,0.786,0.377,3
0.763,0.972,0.547,0
0.494,0.083,0.319,2
0.331,0.038,0.285,2
0.023,0.707,0.428,3
0.481,0.659,0.822,4
0.312,0.07,0.274,2
0.729,0.978,0.52,1
0.549,0.741,0.783,4
0.592,0.078,0.222,2
0.745,0.955,0.512,0
0.717,0.953,0.555,0
0.42,0.059,0.31,2
0.713,0.948,0.552,0
0.43,0.096,0.288,2
0.042,0.709,0.448,3
0.714,0.903,0.56,0
0.509,0.11,0.269,2
0.483,0.079,0.214,2
0.578,0.64,0.827,4
0.412,0.019,0.27,2
0.46,0.032,0.228,2
0.737,0.924,0.563,0
0.051,0.717,0.453,3
0.385,0.073,0.284,2
0.044,0.844,0.472,3
0.452,0.679,0.803,4
0.504,0.633,0.77,4
0.079,0.743,0.37,3
0.558,0.184,0.227,2
0.056,0.735,0.386,3
0.528,0.639,0.76,4
0.381,0.164,0.268,2
0.503,0.72,0.838,4
0.383,0.074,0.314,2
0.509,0.08,0.234,2
0.503,0.705,0.804,4
0.324,0.118,0.316,2
0.359,0.036,0.367,2
0.085,0.671,0.47,3
0.514,0.643,0.765,4
0.389,0.011,0.304,2
0.41,0.054,0.307,2
0.532,0.04,0.292,2
0.063,0.78,0.44,3
0.085,0.798,0.387,3
0.516,0.642,0.798,4
0.722,0.983,0.457,1
0.511,0.117,0.194,2
0.022,0.749,0.385,3
0.471,0.698,0.78,4
0.09,0.762,0.416,3
0.759,0.922,0.561,0
0.551,0.102,0.33,2
0.717,0.984,0.577,0
0.558,0.618,0.83,4
0.346,0.008,0.294,2
0.089,0.754,0.384,3
0.543,0.045,0.243,2
0.726,0.973,0.473,1
0.346,0.063,0.295,2
0.775,0.989,0.562,0
0.738,0.961,0.455,1
0.664,0.957,0.508,1
0.432,0.027,0.291,2
0.062,0.794,0.524,3
0.667,0.964,0.481,1
0.501,0.729,0.811,4
0.501,0.053,0.266,2
0.731,1.035,0.517,1
0.385,0.101,0.288,2
0.088,0.753,0.407,3
0.382,0.099,0.25,2
0.526,0.079,0.326,2
0.374,0.105,0.311,2
0.669,0.955,0.563,0
0.489,0.105,0.29,2
0.733,0.933,0.576,0
0.384,0.13,0.294,2
0.463,0.021,0.31,2
0.434,0.058,0.327,2
0.511,0.729,0.802,4
0.507,0.093,0.178,2
0.52,0.05,0.226,2
0.485,0.125,0.177,2
0.366,0.063,0.323,2
0.698,1.011,0.595,0
0.377,0.039,0.315,2
0.745,0.997,0.55,1
0.603,0.045,0.261,2
0.597,0.064,0.262,2
0.692,0.968,0.499,1
0.484,0.119,0.341,2
0.517,0.161,0.303,2
0.714,0.958,0.518,0
0.794,0.924,0.549,0
0.535,0.017,0.287,2
0.324,0.054,0.265,2
0.407,0.071,0.206,2
0.412,0.046,0.205,2
0.515,0.759,0.8,4
0.03,0.764,0.417,3
0.402,0.075,0.318,2
0.437,0.065,0.283,2
0.571,0.076,0.326,2
0.509,0.136,0.268,2
0.524,0.077,0.255,2
0.492,0.077,0.251,2
0.399,0.042,0.341,2
0.04,0.762,0.533,3
0.437,0.012,0.248,2
0.4,0.072,0.263,2
0.522,0.079,0.29,2
0.512,0.114,0.344,2
0.52,0.083,0.302,2
0.49,0.171,0.307,2
0.033,0.818,0.392,3
0.356,0.047,0.244,2
0.073,0.704,0.406,3
0.088,0.771,0.512,3
0.761,0.988,0.614,0
0.499,0.038,0.216,2
0.367,0.025,0.236,2
0.736,0.904,0.569,0
0.46,0.725,0.818,4
0.701,1.01,0.491,1
0.049,0.788,0.475,3
0.748,0.896,0.512,0
0.365,0.034,0.246,2
0.488,0.606,0.842,4
0.073,0.726,0.465,3
0.08,0.701,0.426,3
0.356,0.033,0.269,2
0.73,1.025,0.531,1
0.705,1.002,0.521,1
0.096,0.812,0.435,3
0.534,0.11,0.243,2
0.066,0.843,0.407,3
0.402,0.088,0.239,2
0.445,0.111,0.285,2
0.689,0.981,0.471,1
0.586,0.083,0.245,2
0.41,0.08,0.32,2
0.51,0.741,0.766,4
0.751,1.018,0.615,0
0.748,0.95,0.526,0
0.404,0.08,0.339,2
0.412,0.061,0.293,2
0.456,0.685,0.825,4
0.535,0.118,0.33,2
0.54,0.698,0.761,4
0.773,0.982,0.585,0
0.572,0.731,0.824,4
0.766,1.008,0.516,1
0.512,0.73,0.829,4
0.561,0.065,0.293,2
0.506,0.094,0.213,2
0.521,0.049,0.288,2
0.514,0.073,0.252,2
0.522,0.014,0.291,2
0.707,0.92,0.54,0
0.51,0.059,0.228,2
0.4,0.069,0.28,2
0.086,0.8,0.451,3
0.06,0.854,0.471,3
0.819,0.953,0.549,0
0.456,0.069,0.259,2
0.497,0.624,0.807,4
0.737,0.998,0.505,1
0.669,0.987,0.636,0
0.414,0.077,0.294,2
0.39,0.033,0.237,2
0.449,0.102,0.221,2
0.723,1.034,0.464,1
0.051,0.786,0.517,3
0.412,0.727,0.829,4
0.691,1.034,0.454,1
0.079,0.802,0.5,3
0.037,0.734,0.423,3
0.721,0.946,0.493,1
0.686,0.97,0.583,0
0.529,0.68,0.817,4
