x,y,z,cluster
0.088,0.794,0.495,1
0.086,0.818,0.495,1
0.575,0.667,0.806,3
0.736,0.93,0.546,4
0.114,0.786,0.395,1
0.468,0.681,0.811,3
0.682,0.923,0.519,4
0.463,0.058,0.178,0
0.76,0.993,0.546,4
0.541,0.009,0.26,0
0.522,0.028,0.301,0
0.425,0.697,0.791,3
0.441,0.012,0.263,2
0.487,0.618,0.783,3
0.023,0.793,0.474,1
0.368,0.058,0.196,2
0.357,0.024,0.292,2
0.313,0.087,0.298,2
0.551,0.63,0.811,3
0.46,0.09,0.254,0
0.702,1.015,0.583,4
0.084,0.77,0.394,1
0.578,0.641,0.783,3
0.408,0.06,0.309,2
0.426,0.098,0.348,2
0.074,0.688,0.442,1
0.726,0.97,0.521,4
0.746,0.972,0.532,4
0.356,0.051,0.266,2
0.68,0.965,0.615,4
0.353,0.041,0.28,2
0.44,0.009,0.241,0
0.541,0.066,0.159,0
0.42,0.05,0.318,2
0.447,0.05,0.157,0
0.539,0.742,0.732,3
0.342,0.001,0.273,2
0.515,0.098,0.299,0
0.082,0.794,0.432,1
0.506,0.109,0.225,0
0.755,0.973,0.496,4
0.412,0.069,0.21,2
0.51,0.097,0.304,0
0.528,0.685,0.771,3
0.407,0.113,0.233,2
0.688,0.95,0.476,4
0.477,0.133,0.253,0
0.481,0.761,0.884,3
0.064,0.812,0.466,1
0.379,0.117,0.271,2
0.526,0.095,0.273,0
0.644,0.953,0.527,4
0.448,0.018,0.314,2
0.522,0.679,0.766,3
0.484,0.062,0.235,0
0.444,0.085,0.294,0
0.394,0.058,0.324,2
0.342,0.048,0.274,2
0.558,0.664,0.761,3
0.087,0.814,0.418,1
0.128,0.745,0.428,1
0.451,0.717,0.792,3
0.754,1.019,0.49,4
0.407,0.106,0.304,2
0.555,0.593,0.858,3
0.702,0.985,0.484,4
0.072,0.763,0.483,1
0.501,0.656,0.805,3
0.512,0.043,0.248,0
0.478,0.693,0.8,3
0.762,0.981,0.546,4
0.523,0.009,0.297,0
0.489,0.661,0.823,3
0.387,0.081,0.336,2
0.37,0.007,0.298,2
0.015,0.788,0.45,1
0.056,0.784,0.44,1
0.708,1.02,0.514,4
0.729,1.04,0.513,4
0.432,0.062,0.214,0
0.744,0.968,0.532,4
0.456,0.014,0.269,0
0.435,0.697,0.815,3
0.129,0.732,0.44,1
0.752,0.982,0.572,4
0.492,0.057,0.251,0
0.73,1.072,0.555,4
0.034,0.728,0.501,1
0.074,0.814,0.429,1
0.452,0.697,0.881,3
0.428,0.151,0.247,2
0.686,0.934,0.539,4
0.529,0.067,0.24,0
0.367,0.172,0.372,2
0.508,0.037,0.298,0
0.316,0.102,0.332,2
0.071,0.785,0.44,1
0.732,0.946,0.459,4
0.403,0.108,0.303,2
0.377,0.085,0.288,2
0.495,0.109,0.227,0
0.539,0.172,0.312,0
0.585,0.146,0.339,0
0.516,0.115,0.368,0
0.398,0.022,0.308,2
0.671,0.919,0.46,4
0.137,0.835,0.432,1
0.717,0.948,0.573,4
0.495,0.645,0.781,3
0.361,0.082,0.276,2
0.732,1.014,0.554,4
0.112,0.808,0.395,1
0.07,0.792,0.384,1
0.501,0.645,0.776,3
0.088,0.764,0.415,1
0.121,0.821,0.386,1
0.476,0.207,0.3,0
0.759,0.972,0.563,4
0.054,0.728,0.523,1
0.498,0.126,0.309,0
0.399,0.057,0.302,2
0.129,0.763,0.463,1
0.407,0.065,0.261,2
0.379,0,0.341,2
0.586,0.106,0.296,0
0.081,0.823,0.417,1
0.536,0.685,0.901,3
0.733,1.012,0.545,4
0.705,0.994,0.468,4
0.054,0.751,0.502,1
0.345,0.051,0.216,2
0.414,0.031,0.272,2
0.537,0.055,0.303,0
0.093,0.764,0.413,1
0.38,0.14,0.286,2
0.697,0.949,0.56,4
0.304,0.083,0.317,2
0.496,0.691,0.82,3
0.429,0.044,0.27,2
0.541,0.121,0.302,0
0.499,0.027,0.277,0
0.571,0.701,0.84,3
0.52,0.736,0.858,3
0.427,0.678,0.817,3
0.707,1.02,0.525,4
0.507,0.737,0.831,3
0.652,0.931,0.544,4
0.364,0.026,0.29,2
0.02,0.747,0.412,1
0.727,0.995,0.535,4
0.543,0.03,0.357,0
0.766,0.987,0.53,4
0.476,0.699,0.812,3
0.528,0.687,0.813,3
0.47,0.098,0.306,0
0.474,0.057,0.292,0
0.704,1.028,0.607,4
0.51,0.734,0.803,3
0.423,0.695,0.78,3
0.674,1.01,0.577,4
0.549,0.03,0.251,0
0.475,0.023,0.307,0
0.682,0.961,0.604,4
0.464,0.691,0.74,3
0.503,0.111,0.336,0
0.564,0.68,0.767,3
0.715,0.956,0.523,4
0.479,0.046,0.296,0
0.34,0.043,0.297,2
0.519,0.092,0.298,0
0.068,0.799,0.375,1
0.584,0.602,0.766,3
0.521,0.029,0.291,0
0.104,0.763,0.474,1
0.058,0.757,0.478,1
0.079,0.855,0.444,1
0.072,0.736,0.499,1
0.672,0.988,0.562,4
0.542,0.68,0.801,3
0.556,0.742,0.789,3
0.685,0.984,0.521,4
0.025,0.794,0.408,1
0.466,0.691,0.8,3
0.334,0.025,0.364,2
0.404,0.05,0.344,2
0.548,0.665,0.782,3
0.048,0.821,0.44,1
0.041,0.797,0.456,1
0.529,0.676,0.798,3
0.535,0.055,0.259,0
0.746,0.955,0.513,4
0.405,0.129,0.254,2
0.436,0.643,0.812,3
0.521,0.109,0.275,0
0.373,0.027,0.225,2
0.698,0.91,0.565,4
0.411,0.085,0.283,2
0.023,0.854,0.362,1
0.399,0.1,0.338,2
0.083,0.746,0.472,1
0.103,0.734,0.477,1
0.078,0.791,0.405,1
0.571,0.043,0.242,0
0.708,0.969,0.534,4
0.714,1.115,0.528,4
0.42,0.063,0.324,2
0.179,0.803,0.467,1
0.496,0.731,0.777,3
0.491,0.033,0.192,0
0.495,0.074,0.303,0
0.467,0.058,0.304,0
0.543,0.616,0.844,3
0.483,0.087,0.27,0
0.532,0.773,0.777,3
0.724,0.968,0.482,4
0.419,0.613,0.805,3
0.494,0.683,0.757,3
0.545,0.054,0.311,0
0.526,0.067,0.269,0
0.722,0.972,0.517,4
0.759,0.924,0.553,4
0.74,0.921,0.5,4
0.513,0.666,0.767,3
0.502,0.682,0.864,3
0.473,0.634,0.805,3
0.389,0.09,0.257,2
0.727,1.008,0.579,4
0.349,0.15,0.279,2
0.42,0,0.245,2
0.533,0.04,0.298,0
0.758,1.009,0.538,4
0.411,0.006,0.25,2
0.54,0.672,0.812,3
0.494,0.716,0.8,3
0.013,0.818,0.371,1
0.505,0.626,0.808,3
0.492,0.087,0.168,0
0.645,0.985,0.542,4
0.751,0.964,0.571,4
0.504,0.123,0.279,0
0.391,0.012,0.342,2
0.515,0.64,0.878,3
0.74,0.926,0.505,4
0.7,0.95,0.544,4
0.412,0.122,0.285,2
0.505,0.101,0.236,0
0.792,0.961,0.552,4
0.433,0.078,0.249,2
0.492,0.585,0.837,3
0.584,0.704,0.736,3
0.71,0.963,0.605,4
0.302,0.014,0.227,2
0.733,0.985,0.512,4
0.685,0.964,0.614,4
0.32,0.092,0.29,2
0.434,0.048,0.277,2
0.684,0.928,0.626,4
0.342,0.104,0.245,2
0.486,0.716,0.782,3
0.517,0.033,0.289,0
0.698,1.032,0.521,4
0.525,0.051,0.222,0
0.693,0.988,0.555,4
0.138,0.734,0.418,1
0.76,0.98,0.557,4
0.394,0.014,0.292,2
0.356,0.092,0.315,2
0.477,0.004,0.326,0
0.547,0.039,0.315,0
0.014,0.841,0.447,1
0.003,0.763,0.475,1
0.531,0.666,0.821,3
0.569,0.7,0.829,3
0.525,0.138,0.24,0
0.526,0.06,0.295,0
0.502,0.115,0.283,0
0.544,0.669,0.832,3
0.47,0.681,0.831,3
0.539,0.077,0.286,0
0.394,0.734,0.837,3
0.47,0.069,0.247,0
0.505,0.097,0.321,0
0.525,0.18,0.269,0
0.399,0.005,0.267,2
0.51,0.724,0.871,3
0.542,0.654,0.838,3
0.441,0.153,0.299,0
0.474,0.623,0.792,3
0.383,0.11,0.317,2
0.741,0.945,0.669,4
0.796,0.96,0.493,4
0.044,0.779,0.406,1
0.417,0.073,0.319,2
0.7,0.937,0.517,4
0.078,0.833,0.465,1
0.412,0.066,0.295,2
0.127,0.744,0.454,1
0.782,0.939,0.518,4
0.492,0.684,0.849,3
0.505,0.688,0.805,3
0.774,1.009,0.598,4
0.71,0.926,0.596,4
0.072,0.793,0.417,1
0.372,0.055,0.289,2
0.555,0.776,0.822,3
0.716,0.941,0.555,4
0.496,0,0.232,0
0.787,0.945,0.466,4
0.761,1.021,0.469,4
0.656,1.011,0.542,4
0.43,0.018,0.254,2
0.409,0.109,0.237,2
0.346,0.008,0.294,2
0.534,0.677,0.879,3
0.043,0.821,0.406,1
0.07,0.748,0.406,1
0.519,0.001,0.271,0
0.564,0.049,0.258,0
0.026,0.797,0.423,1
0.686,0.93,0.518,4
0.398,0.017,0.294,2
0.472,0.082,0.374,0
0.063,0.786,0.457,1
0.722,0.943,0.587,4
0.092,0.791,0.48,1
0.375,0.032,0.266,2
0.349,0.113,0.349,2
0.563,0.005,0.314,0
0.787,0.976,0.557,4
0.457,0.058,0.257,0
0.435,0.609,0.776,3
0.448,0.581,0.819,3
0.725,0.983,0.506,4
0.652,0.963,0.53,4
0.515,0.067,0.228,0
0.718,0.955,0.567,4
0.805,0.975,0.536,4
0.734,1.054,0.547,4
0.512,0.073,0.226,0
0.526,0.019,0.24,0
0.706,1.018,0.584,4
0.528,0.722,0.843,3
0.539,0.025,0.241,0
0.408,0.086,0.287,2
0.499,0.071,0.252,0
0.513,0.139,0.258,0
0.515,0.713,0.8,3
0.48,0.683,0.8,3
0.107,0.792,0.372,1
0.678,0.924,0.517,4
0.34,0.131,0.304,2
0.357,0.075,0.318,2
0.103,0.867,0.368,1
0.404,0.711,0.769,3
0.697,1.005,0.563,4
0.787,0.94,0.506,4
0.382,0.004,0.226,2
0.044,0.846,0.439,1
0.53,0.037,0.302,0
0.08,0.747,0.461,1
0.378,0.052,0.249,2
0.516,0.029,0.319,0
0.666,0.971,0.555,4
0.422,0.041,0.274,2
0.569,0.093,0.201,0
0.507,0.645,0.766,3
0.51,0.104,0.229,0
0.47,0.652,0.871,3
0.064,0.78,0.451,1
0.168,0.83,0.469,1
0.314,0.073,0.262,2
0.101,0.783,0.405,1
0.766,1.027,0.543,4
0.082,0.827,0.446,1
0.079,0.815,0.396,1
0.394,0.119,0.295,2
0.427,0.002,0.368,2
0.542,0.631,0.708,3
0.103,0.652,0.339,1
0.395,0.048,0.309,2
0.04,0.824,0.447,1
0.701,0.908,0.462,4
0.383,0.075,0.28,2
0.406,0.067,0.269,2
0.345,0.036,0.258,2
0.509,0.052,0.28,0
0.763,0.955,0.426,4
0.725,1.086,0.542,4
0.724,0.998,0.521,4
0.463,0.065,0.242,0
0.525,0.09,0.285,0
0.498,0.678,0.814,3
0.388,0.027,0.274,2
0.477,0.106,0.287,0
0.509,0.66,0.78,3
0.057,0.767,0.461,1
0.754,1.014,0.569,4
0.045,0.782,0.362,1
0.452,0.055,0.303,0
0.532,0.012,0.288,0
0.491,0.663,0.83,3
0.049,0.759,0.459,1
0.104,0.695,0.469,1
0.349,0.124,0.269,2
0.016,0.797,0.403,1
0.394,0.019,0.28,2
0.697,1.003,0.506,4
0.419,0.07,0.287,2
0.326,0.083,0.268,2
0.503,0.649,0.838,3
0.066,0.809,0.356,1
0.525,0.039,0.304,0
0.715,0.976,0.495,4
0.372,0.073,0.344,2
0.424,0.031,0.318,2
0.057,0.761,0.345,1
0.65,0.959,0.539,4
0.387,0.108,0.241,2
0.548,0.071,0.26,0
0.697,0.95,0.516,4
0.068,0.789,0.471,1
0.443,0.706,0.838,3
0.136,0.793,0.428,1
0.511,0.715,0.838,3
0.736,1.01,0.593,4
0.401,0.059,0.285,2
0.339,0.047,0.281,2
0.367,0.076,0.294,2
0.032,0.863,0.397,1
0.496,0.684,0.783,3
0.47,0.628,0.84,3
0.121,0.833,0.54,1
0.377,0.025,0.311,2
0.504,0.107,0.297,0
0.046,0.765,0.423,1
0.551,0.04,0.32,0
0.595,0.064,0.322,0
0.668,0.953,0.564,4
0.374,0.141,0.311,2
0.477,0.026,0.252,0
0.736,0.93,0.566,4
0.549,0.053,0.248,0
0.69,0.935,0.498,4
0.745,0.952,0.591,4
0.523,0.604,0.781,3
0.663,1.014,0.471,4
0.535,0.636,0.78,3
0.556,0.617,0.798,3
0.489,0.726,0.81,3
0.393,0.055,0.292,2
0.042,0.786,0.419,1
0.67,0.955,0.516,4
0.059,0.743,0.481,1
0.465,0.011,0.371,0
0.531,0.082,0.363,0
0.483,0.062,0.231,0
0.785,0.943,0.543,4
0.479,0.711,0.76,3
0.76,0.963,0.498,4
0.467,0.67,0.736,3
0.764,0.942,0.588,4
0.676,0.954,0.589,4
0.522,0.027,0.258,0
0.494,0.708,0.879,3
0.481,0.738,0.817,3
0.437,0.081,0.22,0
0.774,0.947,0.507,4
0.426,0.73,0.883,3
0.525,0.718,0.739,3
0.527,0.114,0.24,0
0.515,0.716,0.763,3
0.462,0.698,0.764,3
0.412,0.04,0.253,2
0.511,0.104,0.3,0
0.5,0.073,0.289,0
0.056,0.806,0.402,1
0.402,0.036,0.292,2
0.362,0.078,0.315,2
0.101,0.757,0.46,1
0.534,0.669,0.782,3
0.196,0.811,0.45,1
0.48,0.012,0.282,0
0.106,0.814,0.482,1
0.068,0.817,0.46,1
0.388,0.041,0.362,2
0.418,0.645,0.761,3
0.096,0.761,0.468,1
0.051,0.779,0.464,1
0.499,0.022,0.282,0
0.356,0.096,0.34,2
0.691,0.979,0.53,4
0.419,0.049,0.325,2
0.674,1.043,0.512,4
0.499,0.073,0.28,0
0.536,0.052,0.264,0
0.711,0.987,0.556,4
0.464,0.707,0.788,3
0.068,0.797,0.456,1
0.731,0.955,0.464,4
0.581,0.689,0.784,3
0.679,0.938,0.526,4
0.099,0.814,0.537,1
0.084,0.792,0.501,1
0.374,0.035,0.353,2
0.716,0.953,0.56,4
0.373,0.075,0.354,2
0.801,1.006,0.475,4
0.498,0.733,0.739,3
0.419,0.125,0.333,2
0.395,0.069,0.312,2
0.761,1.038,0.563,4
0.149,0.743,0.399,1
0.121,0.78,0.43,1
0.435,0.587,0.78,3
0.479,0.658,0.812,3
0.021,0.765,0.386,1
0.097,0.823,0.429,1
0.722,0.958,0.517,4
0.567,0.658,0.828,3
0.428,0.105,0.265,2
0.763,0.959,0.558,4
0.72,0.984,0.581,4
0.399,0.122,0.275,2
0.433,0.096,0.25,2
0.755,1.063,0.561,4
0.377,0.165,0.282,2
0.523,0.116,0.263,0
0.36,0.046,0.245,2
0.65,0.992,0.52,4
0.493,0.697,0.761,3
0.527,0.034,0.236,0
0.436,0.058,0.343,2
0.47,0.008,0.312,0
0.069,0.806,0.429,1
0.058,0.787,0.42,1
0.507,0.112,0.209,0
0.519,0.632,0.785,3
0.019,0.769,0.515,1
0.442,0.012,0.303,2
0.543,0.651,0.828,3
0.596,0.112,0.273,0
0.528,0.076,0.238,0
0.071,0.84,0.41,1
0.727,1.008,0.588,4
0.52,0.692,0.789,3
0.078,0.77,0.402,1
0.468,0.692,0.793,3
0.077,0.743,0.442,1
0.683,1.01,0.511,4
0.741,0.985,0.615,4
0.365,0.076,0.219,2
0.514,0.652,0.835,3
0.364,0.639,0.822,3
0.391,0.071,0.222,2
0.348,0.087,0.299,2
0.492,0.092,0.3,0
0.552,0.634,0.796,3
0.333,0.082,0.295,2
0.118,0.826,0.467,1
0.096,0.846,0.428,1
0.64,0.984,0.485,4
0.499,0.708,0.808,3
0.495,0.692,0.803,3
0.086,0.786,0.464,1
0.336,0.007,0.397,2
0.095,0.79,0.439,1
0.488,0.082,0.297,0
0.321,0.035,0.356,2
0.501,0.026,0.238,0
0.44,0.645,0.727,3
0.375,0.005,0.344,2
0.488,0.056,0.305,0
0.514,0.073,0.227,0
0.387,0.099,0.327,2
0.756,0.983,0.615,4
0.077,0.783,0.482,1
0.473,0.075,0.335,0
0.734,1.01,0.535,4
0.71,0.916,0.526,4
0.802,1.035,0.545,4
0.506,0.052,0.258,0
0.493,0.639,0.811,3
0.097,0.76,0.439,1
0.728,0.945,0.523,4
0.362,0.107,0.25,2
0.719,1.01,0.509,4
0.394,0.036,0.274,2
0.357,0.034,0.309,2
0.023,0.787,0.4,1
0.024,0.803,0.414,1
0.395,0.042,0.261,2
0.358,0.078,0.328,2
0.6,0.058,0.263,0
0.488,0.644,0.841,3
0.545,0.626,0.817,3
0.419,0.016,0.311,2
0.005,0.789,0.464,1
0.702,1.013,0.551,4
0.388,0.06,0.371,2
0.11,0.718,0.479,1
0.513,0.657,0.746,3
0.707,1.001,0.573,4
0.506,0.612,0.79,3
0.129,0.812,0.391,1
0.515,0.693,0.824,3
0.506,0.763,0.778,3
0.486,0.715,0.829,3
0.087,0.716,0.47,1
0.552,0.135,0.273,0
0.522,0.707,0.862,3
0.656,1.01,0.538,4
0.466,0.727,0.747,3
0.059,0.761,0.446,1
0.484,0.665,0.766,3
0.709,0.976,0.429,4
0.075,0.778,0.475,1
0.502,0.045,0.243,0
0.523,0.089,0.222,0
0.085,0.8,0.464,1
0.525,0.112,0.28,0
0.411,0.058,0.34,2
0.462,0.06,0.351,0
0.355,0.05,0.267,2
0.356,0.115,0.259,2
0.523,0.703,0.826,3
0.704,1.066,0.503,4
0.499,0.649,0.869,3
0.699,0.981,0.563,4
0.362,0.147,0.24,2
0.443,0.123,0.305,0
0.082,0.708,0.487,1
0.467,0.088,0.27,0
0.512,0.689,0.793,3
0.476,0.644,0.852,3
0.551,0.66,0.747,3
0.772,0.986,0.542,4
0.647,0.987,0.515,4
0.07,0.714,0.42,1
0.599,0.164,0.262,0
0.413,0.107,0.324,2
0.438,0.058,0.274,2
0.07,0.788,0.411,1
0.134,0.809,0.427,1
0.762,0.971,0.566,4
0.073,0.785,0.447,1
0.309,0.088,0.347,2
0.527,0.662,0.787,3
0.746,0.917,0.48,4
0.357,0.071,0.31,2
0.533,0.039,0.278,0
0.133,0.824,0.423,1
0.529,0.67,0.817,3
0.07,0.707,0.369,1
0.752,0.936,0.53,4
0.5,0.047,0.304,0
0.709,0.989,0.517,4
0.422,0.114,0.311,2
0.708,0.973,0.514,4
0.358,0.107,0.35,2
0.376,0.05,0.343,2
0.515,0.004,0.222,0
0.544,0.575,0.779,3
0.74,0.977,0.485,4
0.763,0.926,0.512,4
0.753,1.022,0.488,4
0.057,0.773,0.456,1
0.053,0.746,0.474,1
0.096,0.737,0.468,1
0.174,0.82,0.523,1
0.498,0.703,0.801,3
0.468,0.057,0.241,0
0.678,0.977,0.531,4
0.543,0.016,0.291,0
0.307,0.088,0.274,2
0.416,0.073,0.315,2
0.46,0.04,0.277,0
0.357,0.029,0.279,2
0.495,0.072,0.217,0
0.715,0.957,0.51,4
0.546,0.677,0.774,3
0.062,0.808,0.367,1
0.793,1.008,0.485,4
0.066,0.759,0.423,1
0.481,0.693,0.788,3
0.397,0.092,0.315,2
0.102,0.792,0.431,1
0.714,1.009,0.537,4
0.475,0.024,0.215,0
0.467,0.6,0.832,3
0.167,0.807,0.462,1
0.086,0.725,0.374,1
0.355,0.065,0.259,2
0.42,0.103,0.244,2
0.319,0.049,0.274,2
0.416,0.023,0.198,2
0.761,0.914,0.479,4
0.519,0.756,0.825,3
0.567,0.069,0.354,0
0.524,0.685,0.774,3
0.572,0.075,0.227,0
0.488,0.087,0.256,0
0.481,0.078,0.266,0
0.441,0.064,0.261,0
0.529,0.037,0.335,0
0.475,0.067,0.284,0
0.39,0.061,0.314,2
0.5,0.656,0.833,3
0.481,0.626,0.856,3
0.694,0.98,0.552,4
0.716,1,0.55,4
0.068,0.807,0.401,1
0.401,0.084,0.261,2
0.052,0.772,0.404,1
0.091,0.864,0.41,1
0.087,0.779,0.424,1
0.682,0.975,0.484,4
0.754,0.981,0.53,4
0.678,0.896,0.57,4
0.403,0.071,0.243,2
0.44,0.659,0.857,3
0.469,0.603,0.792,3
0.317,0.079,0.282,2
0.699,1.022,0.586,4
0.461,0.652,0.805,3
0.409,0.121,0.273,2
0.099,0.803,0.389,1
0.509,0.049,0.231,0
0.392,0.061,0.296,2
0.122,0.838,0.495,1
0.544,0.68,0.803,3
0.427,0.739,0.827,3
0.517,0.658,0.734,3
0.147,0.77,0.541,1
0.385,0.036,0.23,2
0.425,0.676,0.772,3
0.019,0.723,0.371,1
0.465,0.026,0.327,0
0.08,0.721,0.465,1
0.404,0.015,0.289,2
0.554,0.71,0.841,3
0.591,0.083,0.312,0
0.747,1.011,0.428,4
0.428,0.13,0.232,2
0.034,0.843,0.466,1
0.35,0.089,0.316,2
0.495,0.04,0.332,0
0.51,0.018,0.251,0
0.464,0.676,0.827,3
0.779,0.981,0.583,4
0.433,0.693,0.852,3
0.387,0.009,0.281,2
0.533,0.061,0.22,0
0.367,0.09,0.297,2
0.526,0.668,0.795,3
0.518,0.688,0.836,3
0.456,0.147,0.283,0
0.331,0.067,0.31,2
0.35,0.111,0.229,2
0.367,0.021,0.253,2
0.13,0.77,0.433,1
0.074,0.759,0.393,1
0.158,0.827,0.407,1
0.481,0.683,0.835,3
0.54,0.628,0.791,3
0.302,0.048,0.254,2
0.145,0.753,0.421,1
0.53,0.712,0.778,3
0.508,0.657,0.784,3
0.546,0.051,0.288,0
0.413,0.011,0.287,2
0.118,0.739,0.417,1
0.506,0.7,0.804,3
0.437,0.099,0.332,2
0.716,0.99,0.488,4
0.749,0.975,0.532,4
0.289,0.086,0.267,2
0.669,0.977,0.552,4
0.397,0.037,0.231,2
0.344,0.083,0.33,2
0.769,0.985,0.483,4
0.381,0.09,0.327,2
0.564,0.063,0.25,0
0.507,0.166,0.247,0
0.399,0.071,0.334,2
0.036,0.734,0.469,1
0.693,0.939,0.502,4
0.62,0.991,0.539,4
0.512,0.041,0.355,0
0.493,0.027,0.255,0
0.501,0.113,0.331,0
0.483,0.065,0.298,0
0.762,1.017,0.526,4
0.491,0.597,0.813,3
0.679,0.994,0.537,4
0.066,0.78,0.447,1
0.722,0.963,0.551,4
0.401,0.098,0.342,2
0.322,0.134,0.276,2
0.73,1.008,0.515,4
0.767,1,0.578,4
0.359,0.056,0.247,2
0.04,0.748,0.415,1
0.446,0.115,0.32,0
0.383,0.005,0.239,2
0.48,0.067,0.276,0
0.448,0.127,0.322,0
0.478,0.062,0.311,0
0.027,0.781,0.495,1
0.54,0.117,0.251,0
0.786,0.91,0.495,4
0.801,0.981,0.521,4
0.054,0.801,0.458,1
0.362,0.012,0.255,2
0.372,0.045,0.361,2
0.425,0.005,0.277,2
0.479,0.085,0.266,0
0.056,0.786,0.422,1
0.41,0.046,0.264,2
0.436,0.092,0.21,0
0.512,0.06,0.205,0
0.487,0.109,0.34,0
0.1,0.779,0.506,1
0.068,0.792,0.433,1
0.008,0.793,0.432,1
0.771,1.039,0.574,4
0.401,0.069,0.273,2
0.016,0.766,0.41,1
0.477,0.092,0.232,0
0.069,0.659,0.284,1
0.751,0.966,0.532,4
0.508,0.022,0.32,0
0.547,0.65,0.826,3
0.67,1.049,0.511,4
0.732,0.988,0.569,4
0.146,0.845,0.441,1
0.506,0.065,0.296,0
0.446,0.649,0.718,3
0.386,0.098,0.257,2
0.488,0.072,0.314,0
0.34,0.088,0.271,2
0.724,0.951,0.509,4
0.32,0.103,0.242,2
0.103,0.774,0.499,1
0.402,0.123,0.278,2
0.09,0.834,0.425,1
0.698,0.926,0.568,4
0.053,0.77,0.38,1
0.091,0.83,0.407,1
0.688,1.034,0.584,4
0.027,0.706,0.442,1
0.75,0.91,0.6,4
0.393,0.008,0.336,2
0.522,0.747,0.819,3
0.025,0.774,0.492,1
0.429,0.685,0.762,3
0.373,0.033,0.287,2
0.436,0.109,0.343,2
0.376,0.056,0.253,2
0.421,0.089,0.278,2
0.519,0.085,0.275,0
0.082,0.732,0.365,1
0.504,0.695,0.81,3
0.493,0.035,0.321,0
0.593,0.03,0.31,0
0.094,0.745,0.373,1
0.721,0.934,0.573,4
0.478,0.132,0.293,0
0.462,0.107,0.242,0
0.547,0.082,0.258,0
0.069,0.829,0.439,1
0.522,0.005,0.317,0
0.524,0.711,0.814,3
0.415,0.081,0.307,2
0.468,0.62,0.873,3
0.727,1.065,0.617,4
0.366,0.007,0.3,2
0.501,0.119,0.259,0
0.365,0.051,0.269,2
0.05,0.763,0.347,1
0.509,0.66,0.825,3
0.694,0.948,0.517,4
0.719,0.944,0.602,4
0.683,1.008,0.486,4
0.618,0.975,0.552,4
0.433,0.017,0.25,2
0.547,0.13,0.313,0
0.351,0.094,0.314,2
0.691,0.968,0.534,4
0.724,0.992,0.519,4
0.517,0.709,0.799,3
0.332,0.065,0.254,2
0.505,0.089,0.269,0
0.474,0.589,0.839,3
0.436,0.722,0.798,3
0.359,0.137,0.291,2
0.769,1.012,0.437,4
0.543,0.072,0.238,0
0.107,0.74,0.379,1
0.446,0.716,0.862,3
0.509,0.633,0.757,3
0.807,0.985,0.506,4
0.716,0.963,0.593,4
0.756,0.946,0.498,4
0.524,0.694,0.811,3
0.065,0.801,0.368,1
0.038,0.758,0.384,1
0.495,0.681,0.827,3
0.104,0.685,0.498,1
0.02,0.754,0.467,1
0.522,0.741,0.742,3
0.389,0.062,0.227,2
0.539,0.06,0.344,0
0.385,0.122,0.273,2
0.523,0.627,0.796,3
0.534,0.034,0.275,0
0.661,0.987,0.528,4
0.545,0.025,0.291,0
0.053,0.78,0.415,1
0.384,0.073,0.303,2
0.656,1.016,0.506,4
0.014,0.83,0.484,1
0.717,1.02,0.528,4
0.563,0.711,0.848,3
0.747,0.987,0.507,4
0.439,0.058,0.335,2
0.692,1.001,0.564,4
0.069,0.849,0.441,1
0.566,0.183,0.324,0
0.357,0.163,0.311,2
0.108,0.839,0.452,1
0.453,0.681,0.767,3
0.074,0.886,0.448,1
0.723,0.995,0.585,4
0.525,0.013,0.208,0
0.381,0.704,0.751,3
0.522,0.039,0.275,0
0.496,0.702,0.798,3
0.059,0.747,0.434,1
0.053,0.74,0.459,1
0.529,0.709,0.784,3
0.444,0.088,0.153,0
0.691,1.017,0.536,4
0.099,0.735,0.427,1
0.541,0.109,0.255,0
0.362,0.071,0.315,2
0.401,0.062,0.28,2
0.533,0.089,0.268,0
0.726,0.947,0.492,4
0.483,0.1,0.276,0
0.746,0.945,0.561,4
0.046,0.826,0.467,1
0.492,0.674,0.893,3
0.006,0.746,0.462,1
0.003,0.841,0.398,1
0.483,0.667,0.868,3
0.105,0.797,0.425,1
0.349,0.091,0.329,2
0.489,0.658,0.783,3
0.406,0.042,0.217,2
0.552,0.721,0.784,3
0.712,1.001,0.531,4
0.518,0.741,0.793,3
0.485,0.047,0.228,0
0.525,0.056,0.268,0
0.489,0.085,0.296,0
0.505,0.005,0.242,0
0.426,0.642,0.782,3
0.485,0.667,0.749,3
0.374,0.059,0.316,2
0.53,0.045,0.295,0
0.405,0.037,0.3,2
0.716,0.992,0.546,4
0.572,0.703,0.805,3
0.498,0.014,0.273,0
0.438,0.073,0.297,2
0.078,0.767,0.431,1
0.521,0.018,0.3,0
0.515,0.132,0.198,0
0.458,0.074,0.333,0
0.422,0.096,0.271,2
0.514,0.677,0.801,3
0.81,1.008,0.547,4
0.505,0.011,0.249,0
0.783,0.949,0.608,4
0.489,0.654,0.823,3
0.722,0.956,0.545,4
0.781,0.999,0.581,4
0.393,0.037,0.333,2
0.053,0.679,0.469,1
0.536,0.729,0.747,3
0.456,0.68,0.773,3
0.104,0.798,0.48,1
0.551,0.69,0.859,3
0.477,0.079,0.27,0
0.723,0.948,0.509,4
0.733,1.006,0.599,4
0.486,0.682,0.729,3
0.092,0.779,0.448,1
0.414,0.11,0.323,2
0.032,0.803,0.43,1
